,Height,Weight,Grade
4832,166.361945574,59.574182929,C
4833,167.554422575,61.951655012,C
4834,177.613679609,68.2495330843,E
4835,181.960857116,71.0566764786,E
4836,183.547168864,72.6180283024,D
4837,168.649919712,61.6945415349,B
4838,174.30347806,65.7214847511,E
4839,164.465641939,59.2397813846,C
4840,172.887774005,63.1402647878,E
4841,180.268567952,70.4836461602,D
4842,175.558275706,67.6646612346,D
4843,177.234255498,68.2598641146,C
4844,179.178223313,69.7404493928,E
4845,171.204327575,63.8975899227,B
4846,173.791031385,64.9355220987,E
4847,175.195597792,65.6930579445,B
4848,171.079390403,63.6550704553,B
4849,167.604733521,61.0267540944,B
4850,179.688694644,68.6042477053,D
4851,169.543207469,61.807361886,C
4852,161.406844582,59.1052017008,C
4853,163.858970464,57.4890277568,C
4854,169.259708711,61.537938457,D
4855,171.240008068,63.5407201379,D
4856,178.998731629,68.634969431,E
4857,173.24863936,64.8609350542,D
4858,168.489574179,64.0267645906,D
4859,179.149085529,68.0730271773,B
4860,174.67449961,64.6300170235,B
4861,155.679027543,52.7848067781,D
4862,174.616309104,66.611591258,E
4863,167.835283221,59.8205073456,B
4864,165.743025606,61.6616398291,C
4865,178.091705373,67.7578831274,A
4866,169.125843421,61.1988144555,B
4867,162.123253386,56.7080429659,E
4868,171.21408195,64.491705646,C
4869,171.640322028,64.8893281856,C
4870,178.071148968,66.9225058163,E
4871,171.673865546,64.2495917192,C
4872,172.351873599,64.6778290786,D
4873,177.377291811,69.2906131455,C
4874,166.851482925,61.1029555916,D
4875,170.512263886,63.0669094061,B
4876,169.100248244,60.7052177954,C
4877,172.418807714,64.7092501656,C
4878,178.145510989,69.5773206162,D
4879,172.665930178,64.1344577148,B
4880,172.188632436,64.1624640473,D
4881,174.636895971,66.4534610143,C
4882,167.666099302,62.244842605,E
4883,168.044795923,60.6508452036,C
4884,170.310306342,63.7403623118,E
4885,173.859858293,66.2373266575,B
4886,167.286088365,60.1097633097,C
4887,173.838170123,67.6054423729,A
4888,185.573222647,74.8871842308,D
4889,164.582075149,58.4715681793,B
4890,168.107441398,62.2598066326,C
4891,175.499386909,65.9976311907,B
4892,179.328837084,70.9445251045,C
4893,173.845340124,65.9096546602,C
4894,164.963306826,58.754699194,D
4895,170.08983524,63.4426169007,B
4896,172.881961362,66.5114827378,B
4897,164.47467126,58.8540522338,C
4898,180.390885616,69.4691803773,C
4899,172.448306174,64.8067197826,C
4900,163.043930896,58.3065857468,C
4901,175.237460412,67.5913590225,E
4902,162.353624526,56.7996323355,C
4903,176.328446015,68.132636107,B
4904,171.10110733,64.5253245685,B
4905,173.76138874,64.8156886325,A
4906,165.73490242,60.2919395394,C
4907,164.458032387,58.6662906581,D
4908,171.683338786,65.7337546667,D
4909,170.409217039,61.9524216476,E
4910,174.489206555,65.5977944324,D
4911,176.059057407,67.9043430101,E
4912,178.023187799,68.4600529545,B
4913,169.863660409,62.3553429675,C
4914,170.203987607,64.5766870403,E
4915,168.22414106,61.4589229039,C
4916,160.089591936,54.8084690897,B
4917,160.449929937,59.4059912013,B
4918,170.053624121,62.1979665456,B
4919,168.920635919,61.9117827317,C
4920,160.01992844,54.7631920553,C
4921,176.274639537,67.0623608817,E
4922,172.083019292,64.9579570253,E
4923,178.128415522,68.4639057549,B
4924,176.943765219,67.5664887688,E
4925,171.155359186,64.2315266034,B
4926,172.327745023,65.9369870573,A
4927,172.16324819,63.09387723,E
4928,171.103431362,62.3751974968,E
4929,178.508850683,69.1469543541,C
4930,160.967914329,53.8815495218,D
4931,162.426045097,57.5750985304,E
4932,173.093033434,65.217724491,D
4933,170.330505172,63.3351368345,C
4934,173.891970018,65.2458130795,E
4935,169.32595177,61.1216905021,D
4936,183.572653889,71.3031146059,E
4937,174.543905849,64.3508402969,D
4938,167.845802663,62.5702646432,E
4939,169.860763243,61.8915091501,E
4940,177.32823492,68.3567476827,A
4941,184.316082967,73.4817858821,B
4942,178.02191073,67.5354660641,B
4943,184.877761909,72.9053217132,B
4944,171.190289057,63.3667507596,E
4945,176.758879735,67.3951118386,C
4946,173.465027032,65.5234679333,E
4947,173.655596475,65.0867315742,B
4948,176.279696213,67.1748234096,E
4949,177.463849292,67.4623484522,A
4950,177.374222374,67.9796674137,C
4951,178.23486548,69.17399823,C
4952,176.518487875,68.2159121606,B
4953,163.502467051,59.2113871372,B
4954,172.226618155,65.2201485808,E
4955,165.568565147,60.1168798025,C
4956,169.626303102,63.7625269037,B
4957,165.963971038,59.265581201,B
4958,174.595665513,65.8112758705,D
4959,164.758911982,58.6085249797,C
4960,181.064945783,70.390703232,C
4961,172.085440695,65.192101156,C
4962,181.703231479,71.072978009,B
4963,162.063779496,58.2128850747,A
4964,167.557957725,61.372250257,D
4965,174.157107707,66.3717146735,E
4966,177.610336191,69.3063247292,D
4967,175.684118056,67.6410988502,D
4968,172.391470814,64.4104238568,D
4969,168.865039055,62.6814450613,E
4970,171.230497697,64.0696922529,E
4971,163.790033679,57.7590351407,C
4972,165.771014668,62.0917921768,C
4973,175.669591979,65.6505816569,B
4974,177.752077423,69.8791278072,A
4975,171.078152036,62.4826569518,C
4976,167.631638731,59.9087864085,D
4977,179.558678586,69.0480598371,C
4978,178.116041271,69.5392191864,B
4979,161.877087678,56.4645881177,E
4980,167.575955994,61.6932672679,C
4981,170.708001352,63.4662793678,C
4982,182.501139414,72.2709407592,B
4983,181.98306371,71.6774160838,D
4984,165.033397161,58.9923049637,C
4985,173.377123147,65.6096565814,E
4986,166.315503932,61.4639011317,E
4987,171.015812867,63.2872434052,C
4988,166.022773779,60.5510916771,A
4989,175.07409771,67.6179620306,C
4990,158.449886352,55.0223780576,C
4991,177.156568384,68.0534344718,D
4992,173.554634778,66.6556271481,B
4993,169.055443852,59.9747446815,D
4994,182.186815629,70.3193024261,B
4995,165.304742147,60.5036152927,E
4996,170.530258608,65.2933260245,B
4997,173.716037802,65.2870132459,B
4998,168.416908295,61.3076979159,E
4999,170.474382234,63.0621952137,C
5000,172.146869829,63.2699775774,D
5001,175.298039747,65.6445931732,D
5002,171.420393984,63.2132256923,D
5003,171.672134917,64.7207727299,C
5004,169.985344134,61.8137627251,E
5005,173.20825901,65.7243545921,D
5006,175.138348408,67.3876286653,E
5007,167.906349221,61.0737745548,C
5008,173.186686452,66.3138585595,B
5009,167.036855587,62.2952983116,D
5010,171.163890777,64.7245483328,B
5011,171.450526302,66.0362093182,A
5012,180.129289945,70.5329682957,E
5013,175.35288807,67.2159551626,D
5014,165.557437446,59.3170163304,C
5015,166.727640609,59.9216099836,C
5016,165.105935072,59.838070425,C
5017,184.037935569,72.645073165,C
5018,170.431007241,62.7598209966,E
5019,180.307896886,70.1207801398,E
5020,168.125242461,62.204401126,C
5021,168.915410864,62.871993841,B
5022,169.120775915,63.5094337103,E
5023,171.36549221,61.9223555772,E
5024,168.236599049,62.3509936165,D
5025,170.374487717,63.1388542975,E
5026,170.838823014,63.1724003225,D
5027,168.251737291,62.670135807,C
5028,176.382132689,65.8554015583,E
5029,172.728185208,67.688066418,C
5030,182.199861658,71.3922294916,C
5031,173.584939174,66.6902206713,D
5032,177.349754898,68.0121143682,D
5033,168.050048134,60.9804569959,B
5034,181.386587318,69.8708497468,D
5035,175.911935444,67.6377039516,D
5036,176.374966703,66.6825040052,B
5037,175.937032661,66.8064587349,D
5038,178.042233745,69.2099409016,C
5039,162.317037142,57.9049300822,E
5040,165.885441457,57.9233858745,E
5041,173.218235873,66.0001564187,E
5042,177.691011056,68.0765897067,E
5043,167.518458522,62.0564623039,E
5044,177.705804866,68.152246137,E
5045,176.448603108,67.1528430553,E
5046,182.498603527,71.4447135529,D
5047,172.777720714,65.7061337749,D
5048,175.315826865,67.6357827773,B
5049,167.411893239,61.8748473612,C
5050,164.496802657,57.8281543303,A
5051,170.299810641,61.3271604892,B
5052,166.502216864,60.4263732404,E
5053,166.967691215,62.2423702365,B
5054,181.374720158,70.9579674583,C
5055,177.569943423,68.7230217604,E
5056,170.102481355,64.305677196,D
5057,183.205050296,71.1511015855,D
5058,179.728985239,68.8243930112,C
5059,182.800730197,71.4830950221,D
5060,165.956690376,59.6601378032,E
5061,167.286509122,62.2729960445,C
5062,163.306060007,57.9044293394,E
5063,170.038686673,63.9746323836,E
5064,162.799367842,58.6701126432,B
5065,167.960163915,62.4690758052,B
5066,175.776665549,66.8896593204,C
5067,177.666868635,69.0453033414,E
5068,173.423995614,65.1023939032,C
5069,177.717252452,69.0334307164,B
5070,170.48331003,62.2255434213,B
5071,176.543673462,68.5568753108,E
5072,164.445893001,57.3958584436,E
5073,178.512138341,69.7701888067,B
5074,175.315452252,67.0596274064,B
5075,177.26149732,70.2715817168,D
5076,175.770695949,67.2147980846,E
5077,171.207724743,64.1725685053,C
5078,178.810685936,68.2397636908,E
5079,166.806353316,59.3410288025,D
5080,176.064391264,67.7584684521,A
5081,169.116651482,62.2528539186,D
5082,156.736921965,53.3047062013,E
5083,176.721317202,68.7383249074,D
5084,166.804483931,60.8123209875,C
5085,163.933953995,59.4610719258,D
5086,171.30192544,62.3152872807,E
5087,178.13250716,68.9368817226,E
5088,162.423639645,59.2893647192,D
5089,173.748793359,64.5765651284,C
5090,172.315205427,65.4649448968,C
5091,167.572552269,61.2438327067,A
5092,172.819365053,64.0234564656,E
5093,170.615020446,64.1214059487,C
5094,164.584680297,59.0974771973,B
5095,189.42229095,76.1242330029,E
5096,169.180789178,61.8151374453,C
5097,172.103902331,64.3734792452,C
5098,176.220668891,67.8004510152,A
5099,166.02498272,60.0202874795,D
5100,173.12519529,65.3678550651,D
5101,168.973580179,61.8136198072,D
5102,169.656174789,62.3495172507,B
5103,164.079846541,59.0728727451,C
5104,175.552931149,68.227404417,C
5105,173.536305796,64.4565782596,D
5106,171.602607441,63.5383192595,A
5107,189.823773686,75.9353010243,C
5108,163.94248687,61.0944596974,D
5109,172.095084653,66.2161478301,E
5110,172.688673662,65.3732946504,C
5111,166.41221098,60.719464073,D
5112,168.576372192,62.6864291126,B
5113,162.496454764,56.7564914976,C
5114,171.542798215,65.5571514953,D
5115,167.443251405,62.067486639,B
5116,174.329409993,65.417355505,B
5117,171.08938847,65.5990804538,D
5118,169.072645868,61.2804159574,D
5119,178.180468631,67.3838069182,D
5120,174.43695162,66.5938330549,E
5121,176.367693994,67.8341577996,A
5122,178.037320026,68.242281647,D
5123,170.394389033,62.5710604207,D
5124,176.295947114,67.6643525209,C
5125,164.355050084,57.9115529352,D
5126,181.039089751,70.8125052721,E
5127,163.691435864,58.1485014309,E
5128,173.935378289,66.6884953791,E
5129,173.849130486,67.1384793957,B
5130,174.505663216,67.4889243157,C
5131,172.369634857,64.7283382604,D
5132,172.944268749,65.0419424004,D
5133,175.576069901,67.7328138659,D
5134,162.933542679,59.0371195681,A
5135,165.164899545,59.6244362632,E
5136,170.427977444,63.7038722004,D
5137,178.422587427,67.970434252,D
5138,171.797397192,64.672455707,C
5139,174.985743292,66.5376036389,C
5140,170.794417803,65.0646715436,C
5141,174.124200901,65.9451254735,D
5142,176.6149738,66.4422222803,B
5143,172.004311046,63.7502503952,E
5144,173.892706264,66.0742082701,C
5145,165.453316993,61.06484843,B
5146,163.583742121,58.7444114585,B
5147,173.892258892,65.6823277206,A
5148,176.668689553,68.0223548174,D
5149,180.197140226,71.5447634828,E
5150,170.962678567,65.2485259552,C
5151,172.562057774,63.7602905862,A
5152,171.814653637,65.1269345306,C
5153,172.580920483,64.3814217853,D
5154,159.057062739,53.691372755,C
5155,180.724135301,70.10112813,D
5156,175.770722645,68.1296205778,E
5157,169.925708839,62.9720951827,C
5158,177.689177128,68.1662652961,A
5159,173.806578816,66.3582437801,D
5160,173.331683614,65.3277908202,B
5161,173.712419239,67.1535124861,C
5162,176.502055596,66.1374851183,C
5163,165.233600756,57.3596152695,E
5164,169.485079774,61.8837864627,C
5165,166.712119964,60.7050118809,E
5166,175.902675531,65.4226228101,A
5167,177.174115848,67.3453181796,A
5168,179.853864062,70.8995635001,E
5169,180.734129845,69.6878629189,E
5170,177.740745006,68.7416701685,E
5171,178.360984171,68.5134455192,A
5172,168.458558103,60.9212632141,E
5173,167.770644743,61.364785395,A
5174,159.089016502,55.9105920854,E
5175,181.282633382,69.7441423662,A
5176,171.637120383,62.9982119038,E
5177,166.812252497,61.1550272943,B
5178,167.157070003,61.06376663,B
5179,166.090466566,60.8928902515,D
5180,166.537565966,60.0316341986,D
5181,169.628776352,63.1056453016,D
5182,176.191233373,67.7696388156,B
5183,171.299627197,63.5224071045,C
5184,169.220078453,61.9147075916,E
5185,176.762315491,67.9513727477,E
5186,172.522297079,65.337950104,B
5187,173.539943409,66.5128576944,B
5188,169.029024415,60.7742545127,E
5189,160.971021373,57.449126652,D
5190,159.722931376,57.2092944882,D
5191,168.872773087,61.6455145945,B
5192,174.322208582,67.2383473035,D
5193,167.200470365,59.7097919617,D
5194,176.667360488,67.4337928213,D
5195,177.933444856,68.7225129542,E
5196,160.925912527,57.5990228873,E
5197,181.582001284,69.5930568043,E
5198,179.556301164,69.6517843691,D
5199,168.238581936,62.3752214849,D
5200,168.247194655,62.9873355233,E
5201,161.590757103,56.1864527602,C
5202,165.349755406,61.4879806125,E
5203,173.108090989,64.7174103699,E
5204,178.739124752,68.2499723611,B
5205,166.365786439,60.6095856852,E
5206,175.204472021,67.2425939389,D
5207,171.939789798,63.862684946,B
5208,166.483739801,60.6446961654,A
5209,172.348220445,65.1179543622,C
5210,177.550311512,66.1838275565,D
5211,176.044110917,67.97287236,D
5212,177.290829395,69.0832765198,E
5213,160.669928512,56.1369664639,D
5214,170.998699927,64.3867458029,D
5215,181.851511841,71.5892961689,D
5216,174.521216957,68.0161591001,B
5217,174.890716891,65.3233890286,D
5218,168.603459255,64.284299895,B
5219,176.768341807,66.6983205307,C
5220,173.44117645,65.7287032825,D
5221,168.109745892,61.458693909,D
5222,180.344515968,70.632137681,D
5223,175.476470687,66.7992993932,E
5224,177.375818719,68.4493877077,D
5225,164.54977449,57.4414553246,B
5226,169.061347495,61.1460814922,D
5227,172.500536288,64.275889913,E
5228,180.995520865,71.5131118371,C
5229,172.770371672,64.6165658017,A
5230,167.636278089,60.9720149342,D
5231,167.609325487,62.6073316189,C
5232,167.639101044,62.6081590467,B
5233,166.365814153,60.9443632167,D
5234,159.389885067,55.2442324803,D
5235,179.34171249,69.310105609,E
5236,181.862311009,71.7126590722,D
5237,168.363003777,61.394260042,C
5238,171.48774271,64.7905812289,D
5239,165.02438247,60.6784878092,C
5240,180.326953971,70.7863003824,D
5241,172.396181769,64.073850233,D
5242,171.288814556,65.9144108219,E
5243,165.526255914,59.6842541776,C
5244,154.483911825,51.4506224175,C
5245,169.448989683,62.8490005489,C
5246,174.121279365,67.8573563527,D
5247,183.601050662,72.7013434934,E
5248,174.444988185,66.9010393043,E
5249,166.184279372,61.8596665297,E
5250,184.064213413,73.1211545408,D
5251,172.325192368,63.3181837232,A
5252,176.483431611,66.2301756623,A
5253,170.455812732,62.8759789498,D
5254,162.467067404,56.8269738626,D
5255,157.044614241,54.4529007822,B
5256,186.544617113,74.8823257824,E
5257,174.792102572,66.9730070645,D
5258,171.244116733,62.673563475,D
5259,177.696984108,68.9699116829,A
5260,163.36449967,58.7981611655,E
5261,172.714822825,65.862422391,E
5262,182.633627562,73.2222916499,D
5263,176.34220226,68.5882394605,C
5264,169.027562913,63.0456864981,E
5265,168.141986643,61.1343113911,E
5266,164.463442443,56.8419778045,B
5267,168.37001736,62.2385381359,E
5268,181.440094614,70.5508103815,E
5269,182.18729379,68.4700499708,D
5270,170.772791132,62.1238136982,C
5271,185.649938894,74.5373020365,E
5272,169.925894334,63.3316957967,E
5273,173.109231331,64.8449603172,B
5274,170.455674816,63.1422634425,C
5275,181.873349459,71.9495613837,D
5276,176.948583334,67.9094507119,D
5277,174.560561109,66.6235319581,C
5278,180.234415142,69.2013110481,E
5279,181.748293332,71.703044959,D
5280,163.347671855,57.8570060456,A
5281,165.41036943,60.5820014407,A
5282,174.192851398,67.3551661093,E
5283,167.717967552,59.1895003068,D
5284,177.627333886,66.499524463,D
5285,169.405888879,64.2192545103,D
5286,175.406107637,66.4226243902,A
5287,182.916429321,72.4811207911,D
5288,174.376541304,65.6389698996,B
5289,171.091071328,65.0848471143,E
5290,181.732772934,69.9869912973,B
5291,173.226302904,66.5363447744,E
5292,164.389157446,59.3473674144,D
5293,174.048680495,65.7304191994,C
5294,180.0997461,71.2939399953,C
5295,178.709608327,68.7800886651,A
5296,170.295930384,63.1520163979,D
5297,167.052176475,61.7099681574,D
5298,171.922840681,63.4726746663,B
5299,168.716433977,62.8458975361,E
5300,176.89466522,65.7859801353,E
5301,180.296400914,69.1661627033,C
5302,159.22442507,53.8398110801,C
5303,169.712003549,62.9538376521,E
5304,169.982814249,61.7038189215,C
5305,186.869579086,73.8624878355,E
5306,173.525597909,62.9811006385,D
5307,175.748175772,65.8687651073,E
5308,173.053395926,64.8503643461,D
5309,174.062639313,65.6046142553,D
5310,181.545022209,70.3525947578,C
5311,176.745886445,68.0422234761,C
5312,169.331484643,63.5143507195,A
5313,172.1064156,64.8199459814,D
5314,175.496422691,66.101153988,C
5315,165.615900953,57.9129172804,E
5316,169.834839668,62.4000268361,C
5317,174.41856784,64.4427263101,D
5318,169.199343358,63.5396287106,B
5319,169.360895823,61.0386106683,C
5320,178.035775434,68.3650182225,B
5321,176.966031183,67.4888715138,C
5322,168.987198613,62.6568860259,D
5323,171.76810364,63.721950136,D
5324,174.115754018,66.2153130692,C
5325,171.393919315,65.6539505763,E
5326,176.827952693,66.8143323705,E
5327,168.24116286,60.7303824428,D
5328,170.097354199,62.9103212536,B
5329,158.350507013,55.875238841,D
5330,162.94655649,59.1981130307,C
5331,169.948107232,61.514599049,C
5332,171.42493854,63.7022445377,B
5333,169.901129169,62.6999400533,D
5334,184.033745855,72.7242848328,D
5335,171.476013886,63.2712892389,A
5336,170.665023599,62.6023877127,D
5337,170.240144063,62.8488751509,D
5338,166.288977936,58.1635370195,A
5339,172.446779661,65.2910682679,D
5340,169.452788743,62.9669224846,D
5341,176.310113717,68.5765594868,E
5342,165.941262207,60.751731006,E
5343,171.669573473,64.6650513937,D
5344,181.137733373,71.0246331921,D
5345,165.834329483,60.7927963785,D
5346,168.494125129,60.8186931054,C
5347,180.694979123,70.0087800014,D
5348,173.9030079,65.5713288231,C
5349,170.713959277,62.7945419071,E
5350,169.222368854,60.6382729429,A
5351,179.124755086,69.7840301208,E
5352,169.78394294,64.702131048,D
5353,174.335416115,65.8343160446,E
5354,179.517616203,70.2756621574,C
5355,170.537370978,64.1129275178,E
5356,181.035712957,70.6991735425,C
5357,172.306490419,64.5679958197,D
5358,159.192823727,55.6256536371,E
5359,165.063571002,59.5639419279,C
5360,176.480853684,67.8113906729,B
5361,168.661406245,63.1375952236,C
5362,162.690855215,57.9204814145,C
5363,182.316348132,72.5099549413,B
5364,173.884619679,65.81046037,E
5365,169.617838232,62.8990688172,E
5366,169.604688059,65.5002269154,E
5367,174.824995084,66.5835435356,C
5368,168.731043358,60.9248008448,E
5369,162.106028695,57.5624282521,B
5370,174.199046758,64.7083206108,C
5371,170.133992887,62.6493846924,D
5372,169.739523146,62.5478671278,E
5373,161.924412418,56.881389932,E
5374,170.941187659,63.3963402166,E
5375,172.832095476,64.2496111392,C
5376,169.001940417,63.7478608091,C
5377,161.002197897,57.1492397273,E
5378,180.124048354,72.556363829,B
5379,170.966103024,64.8596791127,A
5380,168.144636911,63.163113476,C
5381,168.4415178,61.4960636811,A
5382,178.032327361,68.7763880154,D
5383,159.597935882,56.2585791728,E
5384,167.598193748,58.5972816292,E
5385,174.416301277,67.6094132964,C
5386,180.48901626,71.3838712777,D
5387,178.778055009,68.2763314236,A
5388,173.855474038,65.5933565175,B
5389,170.454347527,62.3726886494,C
5390,182.77870887,72.555068171,B
5391,169.988507426,62.7365202975,D
5392,179.325444384,68.8904082727,C
5393,173.512693706,65.2501100753,C
5394,178.512521516,69.136584012,D
5395,177.666862773,68.3254498103,D
5396,164.773610066,59.0283591065,E
5397,183.306390266,70.641094993,E
5398,168.578353752,61.6349593368,A
5399,176.069236321,68.0516756242,E
5400,175.146170054,68.6167835886,B
5401,170.102253602,61.8405477732,C
5402,182.83539082,71.5625038015,C
5403,174.911812806,67.5821522283,D
5404,170.582931585,63.305188708,E
5405,179.721992056,67.2678540966,C
5406,181.169821197,70.9239996583,C
5407,165.784804713,59.6238761129,C
5408,166.787079357,60.7819013688,C
5409,173.414373668,65.0541945217,C
5410,174.358989232,65.0789896608,E
5411,170.19863184,64.7921722539,B
5412,180.061636947,69.0809092004,B
5413,168.740042472,62.0971749636,B
5414,165.702666639,59.4925406229,C
5415,180.469384201,71.0246517782,B
5416,174.144774336,64.9090128495,D
5417,174.538438039,66.3234467242,B
5418,174.921324172,66.3783246178,D
5419,171.672284922,66.2642515435,A
5420,171.845109638,62.6231168912,C
5421,163.62094616,60.2582989341,B
5422,170.400152818,64.8540904866,C
5423,180.663884153,70.631400614,C
5424,165.152171885,59.5346572456,E
5425,164.836699111,58.1987422475,E
5426,174.216990149,65.6494526531,C
5427,164.311784692,58.4946522961,A
5428,166.376818627,59.9749523368,E
5429,179.553916389,70.1301044409,C
5430,172.000772475,63.2424178328,E
5431,172.540451076,63.4980307042,D
5432,161.586674231,58.5189943374,B
5433,164.32896568,58.9344164171,B
5434,184.142416875,74.3348252749,A
5435,177.02773091,68.7749982548,C
5436,169.987331985,61.6630321177,C
5437,184.515725161,72.5520142861,E
5438,166.643793686,60.8022992759,C
5439,181.351481958,70.4347014783,D
5440,172.955387531,65.8696005485,A
5441,177.758387522,68.3463017916,C
5442,172.618916794,64.0026439262,E
5443,179.536773481,70.1204875773,C
5444,173.49873825,65.0690765036,E
5445,161.184899732,55.5187624197,D
5446,181.619983606,72.66011906,E
5447,174.955130181,64.3659870461,C
5448,170.251542473,62.9183177613,E
5449,169.419840338,64.0015048252,B
5450,163.977092621,58.3687215757,A
5451,175.664720251,69.4632629971,C
5452,158.727356979,55.4586416417,C
5453,164.403516783,58.6674309726,E
5454,177.95574363,70.0433072993,C
5455,181.058201378,69.9535060649,D
5456,175.207157255,66.2958603564,B
5457,167.119651744,60.2499366274,A
5458,172.4805144,63.3358220137,B
5459,176.545443585,67.0684824092,D
5460,159.415303282,56.9830964927,D
5461,173.413151707,65.795952777,A
5462,176.690724234,67.1629438942,D
5463,175.937313678,68.3769394426,D
5464,171.828980527,63.7862789461,D
5465,175.315819593,67.3449632759,E
5466,179.31613607,68.2756903649,B
5467,168.789190625,62.5048645497,D
5468,176.684917128,67.414342692,C
5469,174.872842192,66.4587040139,B
5470,170.73527623,63.1224529549,B
5471,180.862049568,69.4719502558,A
5472,170.477409361,65.4108467545,D
5473,174.838604215,67.8499967146,C
5474,166.933463608,61.3749259066,E
5475,170.447180685,64.4519498185,C
5476,168.623367194,62.2115941383,D
5477,170.510970021,62.6980992969,C
5478,173.003103285,66.3168371823,D
5479,171.973344612,64.7604185397,C
5480,174.951981635,68.1913154243,D
5481,171.587716874,65.0731129331,C
5482,173.051483923,64.8127953953,B
5483,170.984602604,65.1215527296,E
5484,183.697428168,71.6560475769,C
5485,173.616352227,65.768975388,D
5486,175.64859565,66.7807899626,E
5487,177.84748677,69.5199561093,E
5488,176.446406483,67.0817694108,C
5489,179.837250039,69.323000902,B
5490,170.919531247,65.3468653544,B
5491,173.248452778,65.5696856315,E
5492,166.839634147,60.2252355551,C
5493,174.85196926,67.5205946182,E
5494,175.254212331,66.809035563,E
5495,177.187685686,67.9422025239,C
5496,174.351473436,67.2463956785,B
5497,170.7710938,63.6201619643,C
5498,177.772194828,68.9203679856,D
5499,169.394734593,63.1505745231,E
5500,175.477815758,66.0650531289,E
5501,173.654705292,66.5704646141,E
5502,174.12878149,66.3024407011,D
5503,175.59781169,67.1714543163,E
5504,166.346563896,61.2568029,D
5505,176.931738938,66.4961843412,B
5506,177.497434237,69.1780899229,A
5507,175.849499094,66.622635046,A
5508,178.025792221,70.7166799387,D
5509,174.781712907,66.3636223035,C
5510,181.062271965,69.7802854135,A
5511,167.819455204,59.7831178651,C
5512,174.649747826,65.8758811696,E
5513,168.5366471,63.1238005097,D
5514,167.47200691,61.7382339685,C
5515,170.450429625,63.2469579593,C
5516,166.450991267,59.3946369151,E
5517,179.303446871,68.7633864966,C
5518,166.125216401,61.0612063677,E
5519,181.683735426,70.7542511496,C
5520,166.939615689,60.7312509026,E
5521,181.290858288,72.4977010631,D
5522,171.082061435,64.3089280124,E
5523,169.007997693,61.871807312,A
5524,179.775740214,71.2398695209,D
5525,168.141165381,61.5813499392,D
5526,178.3397057,68.2659334861,A
5527,181.207787458,70.9668313582,E
5528,162.949220133,57.7062216644,D
5529,162.291012207,58.3605954845,E
5530,176.973170034,68.9406290382,D
5531,169.713842183,62.4126181828,B
5532,162.725032919,56.9199775631,C
5533,176.940581914,67.6390823328,D
5534,171.360619641,66.2551617643,D
5535,177.851657493,69.0679177293,D
5536,187.910961992,74.9560574977,E
5537,176.779305883,68.1260678964,E
5538,174.728336955,66.0114499249,C
5539,172.402341652,65.1330948918,E
5540,177.169953453,66.402438499,B
5541,159.715389112,55.4853743524,A
5542,169.924938189,63.6997288774,D
5543,176.399233703,69.080662412,B
5544,180.311265686,69.7551157159,E
5545,176.380634337,67.6804551772,C
5546,164.881291063,59.6028433138,B
5547,166.639462897,59.9990382121,C
5548,172.34238021,63.5634053955,C
5549,172.530246212,65.7307956972,D
5550,167.98040259,60.3260120336,B
5551,179.197903562,70.2705456605,E
5552,167.258691659,60.8101560703,E
5553,178.355082739,67.6093465492,E
5554,171.117476847,63.2010704521,D
5555,178.596717636,68.8002360545,D
5556,167.039733312,61.8199641361,D
5557,173.962266131,64.3639771781,C
5558,179.81668788,71.2979321215,C
5559,168.966105401,61.9565855684,C
5560,181.396082451,70.8176455541,D
5561,168.31254803,61.2763298386,B
5562,169.763922817,62.3054573295,D
5563,166.193565664,60.3544518071,A
5564,165.627717063,60.2481745193,C
5565,175.636517575,65.7631820101,E
5566,163.643725081,60.0610416948,D
5567,173.796714574,65.4377785791,D
5568,162.916941416,57.5202826585,E
5569,174.191286793,64.9744106478,B
5570,174.166384578,65.2804546868,E
5571,179.180943745,69.0848617098,A
5572,175.784392602,67.0101943937,E
5573,173.520579466,67.0067768832,D
5574,170.965318486,64.015643053,D
5575,173.878145553,66.1193307635,C
5576,168.573494105,62.7959056069,D
5577,168.228673167,61.4428183812,C
5578,165.546326734,59.006754724,D
5579,162.330828559,57.1362556988,D
5580,162.845234622,58.4505909597,D
5581,172.756909378,63.0624285443,D
5582,168.70501833,63.2158250784,B
5583,169.126097892,60.8938005741,D
5584,187.736022887,75.1531427783,C
5585,169.6592674,63.5215547332,C
5586,168.326603325,62.4192503882,E
5587,178.729383143,68.0277027096,E
5588,174.980269755,65.014632496,D
5589,179.628439756,71.1291043421,C
5590,167.054910194,60.5784269405,D
5591,167.461397913,60.8464916336,E
5592,169.713509004,64.4526775088,C
5593,161.547449937,57.7094657468,E
5594,174.778073026,65.110037674,B
5595,177.279483155,69.9775894356,B
5596,180.761599127,72.2612259091,D
5597,163.473143139,59.3116872549,C
5598,168.7329949,61.9686600029,E
5599,178.596753191,69.5454613328,E
5600,166.448667823,59.9870637542,A
5601,181.685767163,70.8238280124,B
5602,170.391099027,64.2644357587,B
5603,175.940395163,67.0298522041,E
5604,176.622585587,67.2604447123,E
5605,174.016007543,65.5852881027,D
5606,178.578285947,68.7065418382,E
5607,183.285644208,72.1894658153,D
5608,163.010862281,59.0318288141,E
5609,164.702995064,59.4349950199,D
5610,179.480887608,71.5926201105,E
5611,167.712198345,60.8593503378,B
5612,159.098774518,55.6638969855,E
